feature	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.fragilis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Parabacteroides.merdae	Prevotella.copri	Alistipes.putredinis	Eubacterium.rectale	Eubacterium.siraeum	Roseburia.intestinalis	Faecalibacterium.prausnitzii	Subdoligranulum.unclassified	Escherichia.coli	Akkermansia.muciniphila
ESM5MEDD	0.045897	0	0.0014901	0	0.0010422	0	0.0070298	0.226398	0.0002507	0.0733655	5.05e-05	0.0601632	3.24e-05	0.101022	0.0382783	0	0.0003209	0.110059	0.0915019	0.0042111	0.0334284
ESM5MEDF	0.0058015	0	0.0579817	0	0	0	0.0005065	0.0718264	0	0.0127133	0.0001501	0.0117597	0.0001192	0.010036	0.20862	0	0.0005533	0.114357	0.139711	0.0041761	0.0355829
ESM5MEDK	0.0492699	0	0.0004869	0	0.0003907	0	0.0094938	0.21795	0.0006341	0.0558713	3.87e-05	0.0377671	0	0.0486103	0.0312928	0	0.0038911	0.11052	0.0405283	0.0006086	0.0193894
ESM5MEDN	0.0445275	0	0.232701	0	0.0186625	0	0.0115436	0.26727	0.0006838	0.0118982	0.0002678	0.0012502	0	0.0576729	0.0211318	0	0	0.0907865	0.0330871	0.0008456	0.0303503
ESM5MEDU	0.0229313	0	0.0167223	0	0	0.0783565	0.0640806	7.3e-06	0.0855027	0.115127	0.10882	0.0589624	0	0.110717	0.0369821	0.0004437	0.0108442	0.0727415	0.0081516	0	0
ESM718SY	0.0119784	0	0.0325038	0	0	0.0464427	0.0682703	6.46e-05	0.0486613	0.0457982	0.082404	0.0884636	0	0.236891	0.0481507	0.0010391	0.0188691	0.0621784	0.0079774	0	0
ESM718T7	0.0103041	0	0	0	0	0.0052262	0.0034492	0.0096436	0.0005009	0.0129541	0.002463	0.0081784	0.604798	0.0231963	0.0072484	0.0002533	0.0019626	0.172379	0.0063448	0	3.4e-06
ESM718T9	0.0089766	0	1.53e-05	0	0	0.0129498	0.0025163	0.0068085	0.0003754	0.0103875	0.0028615	0.0060057	0.567528	0.049586	0.0163848	0.0016624	0.0031883	0.0859762	0.0176932	0	0
ESM718TF	0.005545	0	0.0012252	0	0	0.0078394	0.0024884	0.0074474	0.0005668	0.0042363	0.0045779	0.0044291	0.455419	0.0090076	0.0242491	0.0007079	0.0038261	0.10647	0.0019169	0.0022518	1.48e-05
ESM718TK	0.0011431	0	0	0	0	0.0020126	0.00146	0.0019884	0.0001063	0.0024333	0.0016541	0.0012086	0.70253	0.0102419	0.0026186	0.0001468	0.0005123	0.0888113	0.0015916	0	8.27e-05
ESM718TM	0.0259124	0	0.0009107	0	0	0.0105543	0.008053	0.0126477	0.0014429	0.0075467	0.010988	0.0075171	0.562801	0.0451532	0.0019279	0.0007266	0.0002009	0.0637087	0.0123874	0	0
ESM718UH	0.0493022	0	0.0017248	0	0.0006572	0	0.010605	0.463567	0.0006966	0.0610321	0.0001956	0.0602446	0	0.0419047	0.0558432	0	0.0046107	0.0698543	0.0183101	0.0003604	0.0089933
ESM718V4	0.0008118	0	0	0	0	0.0011095	0.0006644	0.0019808	5.09e-05	0.0022384	0.0010601	0.0012584	0.566878	0.0037422	0.0047316	0	0.0042622	0.105863	0.0011132	0.0011725	8.67e-05
ESM718V8	0.0332278	0	0.0011693	0	0	0.0072597	0.006122	0.0103273	0.0003825	0.0093309	0.0064352	0.0065339	0.57566	0.0312362	0.0257289	0.0002887	0.0019139	0.0857916	0.0085722	0.0001202	0
ESM7F5AK	0.038368	0	0.0010726	0	0.0003251	0	0.0036733	0.1456	0.0001999	0.0135592	6.18e-05	0.0345478	0	0.0364179	0.133651	0	0.005025	0.358909	0.0428587	0	0.0096312
ESM7F5AM	0.12604	0	0.0016047	0	0.001609	0	0.0130383	0.440806	0.0008179	0.0292022	6.45e-05	0.0855262	0	0.0494172	0.0202054	0	0.0114412	0.0262176	0.0090197	0	0.0017176
ESM7F5C5	0.0083436	0	0	0	0	0.0064246	0.0038781	0.0061331	0.0008576	0.0035229	0.0035612	0.0048645	0.479918	0.0156594	0.0252873	0	0.0047802	0.188715	0.002753	0	0
ESM7F5C7	0.0365817	0	0.002136	0	0	0.0084923	0.0039697	0.0106958	0.0028329	0.0174068	0.00901	0.0123325	0.499123	0.0344284	0.0034354	0.000352	1.84e-05	0.0662487	0.017749	0.0056785	0
ESM7F5CB	0.124997	0	0.0017691	0	0.0208137	0	0.0257628	0.560985	0.0005803	0.0335509	4.34e-05	0.0522594	0	0.0326162	0	0	0	0.0277886	0.0063548	0	0
ESM7F5CD	0.128047	0	0.0011659	0	0.0026956	0	0.0074862	0.434076	0.0007471	0.027059	8.39e-05	0.0828716	4.69e-05	0.0478102	0	0	0	0.0735343	0.0115569	0	0.0054751
ESM7F5CF	0.0991529	0	0.000958	0	0.0025775	0	0.0056912	0.522841	0.0003911	0.0240797	1.75e-05	0.047463	0	0.0479509	0	0	0	0.0556772	0.0092499	0	0.001652
ESM9IEP1	0.0151115	0	0.0019403	0	0	0.0140074	0.0068505	0.0123772	0.0010855	0.01502	0.0117832	0.0103418	0.450493	0.0651051	0.000682	0.0002167	0.0007142	0.0948725	0.0088339	0.0030051	4.28e-05
HSM5FZBZ	3.42e-05	0.0001853	0.0098622	0	0.0552841	0	0.0002951	0	0	0.0160905	0.0077465	0	0.646272	0.0158349	0.137778	0	0	0.0161528	0.0011126	0.0028143	0
HSM5MD3Y	0.0922879	0	0.0265046	0	0.0692728	0	0.0320198	0.0412027	0	0.123297	0.0003147	0.108328	0	0	0.0451878	0	0	0.147835	0.0086076	0.0139432	0
HSM5MD41	0.119212	0	0.0118733	0	0.18018	0	0.116453	0.180474	0	0.193654	0	0.0279889	0	0	0.0107824	0.0006459	0	0.0297045	0.0027883	0.0101648	0
HSM5MD43	0.0594796	0	0.0119325	0	0.0624216	0	0.219553	0.151448	0	0.145777	0	0.0047193	0	0	0.0153395	0.0007512	0	0.200837	0.031341	0.0041161	0
HSM5MD48	0	0	0	0	0.0197149	0	0.0002596	0	0	0.114705	9.93e-05	0	0	0	0.017758	0	0.0008443	0.109947	0.25462	0.0009214	0
HSM5MD4N	0.237321	0	0	0	0.0182787	1.55e-05	0.0779494	8.43e-05	0	0.0851614	0.229742	0.0093596	0	0.0585074	0.019607	0.0006313	0.0188217	0.145332	0.0020451	0	0
HSM5MD4O	0.158141	0	0	0	0.0789052	7.9e-06	0.0357486	0.0001826	0	0.0590135	0.240226	0.0333963	0	0.0317732	0.0353155	0.0001852	0.0014538	0.198263	0.0069069	0.0013183	0
HSM5MD4Y	0	0	0	0	0	0	0.0005548	0.0088272	0	0.266242	0.0009079	0	0	0	0	0	0.004691	1.46e-05	0.0453053	0.0891271	0.190492
HSM5MD53	0	0	8.5e-06	0	0	0	0.122712	0.260689	0	0.127465	0.0274487	0	0	0	0	0	0.0078344	0.0185065	0.0167346	0.001181	0.0871998
HSM5MD5B	0.0141652	0	4.6e-05	0.196102	0	0	0.0082653	0.0096699	0.0022334	0.0375229	0.0089218	0.0221893	0	0	0.0285507	0	0.0153614	0.171755	0.0831006	0.0124361	0.0019286
HSM5MD5D	0.0468965	0	0.0006286	0.0854474	8.5e-06	0	0.0188029	0.0061809	0.0076821	0.032667	0.0469732	0.0667799	0	0	0.0476005	0	0	0.266996	0.0381229	0.0003481	0.0099739
HSM5MD5P	0	0	0	0	0.1184	2.25e-05	0.0922592	0.204124	0	0.186209	0.0408223	0.0050631	0	0	0	0	0.011713	0.0197896	0.0063936	0.0048807	0.154697
HSM5MD62	0.0348735	0	0	0	0.0155448	0	0.108593	0	0.0128299	0.0493761	0.281606	0.0452498	0	0	0	0	0.010132	0.12523	0.0576072	0.0015296	0
HSM5MD66	0.0225962	0	0	0	0.106176	0	0.0228179	0	0.0171653	0.110654	0.146322	0.0626018	0	0.0099111	0.000802	0	0	0.0262618	0.0211863	0.100983	0
HSM5MD6A	0.0589716	0	0	0	0.0530029	0	0.0046435	0	0.058816	0.121013	0.133711	0.0907866	0	0.0513417	0.0499748	0	0	0.0263711	0.0222947	0	0
HSM5MD6A_TR	0.0704919	0	0	0	0.0583353	0	0.0052538	0	0.0678493	0.115802	0.162658	0.0865352	0	0.0509975	0.0400111	0	0	0.0306732	0.0351185	0	0
HSM5MD6C	0.0510318	0	5.29e-05	0	0.0117099	0	0.0067474	0.0008156	0.0187772	0.059973	0.0800109	0.0181014	0.0002453	0.0715692	0.226448	0	0	0.0904359	0.0205707	0	0
HSM5MD6I	0	0	0	0	0	0.22144	0.0596715	0.377616	0	1.2e-05	3.15e-05	0	0	0	0.0937809	2.6e-06	0	0.144964	0.0068368	0	0
HSM5MD6K	0	0	0	0	2.6e-05	0.206398	0.0426364	0.306837	0	9.61e-05	8e-06	0	0	0	0.0585656	0	9.12e-05	0.242667	0.0108493	0	0
HSM5MD6M	4e-05	0	0	0	0	0.157985	0.0367671	0.45534	0	6.41e-05	9.19e-05	0	0	0	0.106594	0	0	0.173072	0.00121	0	0
HSM5MD6Q	0.0866923	0	1.6e-05	0	0	0	0.0705836	0.203217	0	0.184505	0.0148331	0	0	0.0924726	0.0145374	0.0012238	0	0.10047	0.0071233	0.0053846	0
HSM5MD6W	0.0183433	0	4.87e-05	0	0	6.79e-05	0.103574	0.544105	0	0.0237084	0.0202324	0	0	0	0	0	0	0.149215	0.0209687	0	0
HSM5MD6Y	0.0413694	0	0	0	0.0124113	4.8e-06	0.0326803	3.91e-05	0.0231575	0.0152123	0.0864965	0.0160436	0	0	0.069967	0	0.075914	0.44958	0.0214508	0.0030895	0
HSM5MD71	0.0577036	0	0	0	0.0322382	0	0.0295677	3.31e-05	0.0224514	0.015219	0.12859	0.0378335	0	0	0.0730995	0	0.107183	0.284009	0.0189236	0.0043808	0
HSM5MD73	0.0630017	0	1.58e-05	0	0.0269968	8.79e-05	0.0483147	0.0001428	0.045861	0.0336291	0.149449	0.0295816	0	0	0.106734	0	0.0456733	0.219138	0.0212365	0.0027996	0
HSM5MD79	0	0	0.0297522	0	0.146769	0	0	0	0	0.0631345	0.0442462	0	0.339856	0.161669	0.0088029	0	0	0.0126422	0.0030454	0.0050719	0
HSM5MD7J	0	0	0.0091962	0	0.0131677	0	1.83e-05	0	0	0.0148381	0.0161257	0	0.779565	0.0224635	0.0208983	0	0	0.0164824	0.0007651	0.0089794	0
HSM5MD7K	0	0	0	0	0.058526	0.0120474	0.0045532	0.0211366	0	0.0735585	3.64e-05	0	0	0	0.0404481	0	0.034508	0.355925	0.0904731	0.0029128	0.0008578
HSM5MD7Q	0	0	0	0	0	0	0	0	0	0	3.05e-05	0	0	0	0	0	5.5e-06	0.0002246	6.36e-05	0.251391	0
HSM5MD7S	0	0	0	0	0.0011118	0	0	3.7e-06	0	0	1.66e-05	0	0	0	0	0	0.0875285	0.705568	0.0188655	0.0016891	0
HSM5MD7U	0	0	0	1.6e-05	0.0597192	0	0	0	0	2.84e-05	0.0001629	4.52e-05	0	0	0.0117337	0	0.0832595	0.532561	0.007719	0.0005833	0.0003199
HSM67VCZ	0.0005961	0	0	0	0.154972	0	0.0227561	0.368855	0.0259445	0.0727786	0.0009624	0.000382	0.0012572	0.000146	0.0118004	0	0.0020589	0.0052432	0.0108761	6.37e-05	0.0171016
HSM67VD2	0	0	0	0	0.164098	0	0.0806638	0.191074	0.0264077	0.138439	0	0	0	0	0.0551814	0	0.0113942	0.0104425	0.0118989	7.4e-05	0.0896213
HSM67VD4	0	0	0	0	0.402314	0	0.0062039	0.128675	0.0061434	0.0162731	0	0	0	0	0.006118	0	0.0001602	0.0013552	0.0057601	0.0004261	0.315569
HSM67VD6	2.21e-05	0	0	0	0.273364	0	0.0270761	0.197327	0.026765	0.069401	0.0004014	0	0	9.33e-05	0.0924695	0	0.0036513	0.0176927	0.0180262	0.0001494	0.0384256
HSM67VDP	0	0	0	0	0	9.2e-06	0	0.0002141	0	4.93e-05	0.0708855	0	0.0001903	0	0	0	0	0.0002251	0	0.341568	0
HSM67VDT	0.0304743	0	0.0018696	0	0.0001065	4.9e-05	0.0263715	0.411866	0.0125658	0.0693013	0.0750326	0.0470648	0	0.102504	0.0156386	0.0035584	1.55e-05	0.014959	0.014314	0.001213	0.0186843
HSM67VDZ	0	0	0.0074716	0	0.0043003	7.72e-05	0.000129	0	0	0.0146328	0.0167592	0	0.888439	0.0096211	0.0025035	0	0	0.0134505	0	0.0036301	0
HSM67VE4	0	0	0.0131051	0	0.0178468	0	7.52e-05	0	0	0.0274607	0.0319559	0	0.785022	0.0213213	0.0018274	0	0	0.0140366	0.0005798	0.0042755	0
HSM67VEC	0	0	0	0	0.684314	0	0	0.0001288	0	3.21e-05	9.31e-05	0.0164173	0	0	0.0254607	0	0.0033453	0.127598	0.0016277	0.0013444	9.51e-05
HSM67VEE	0	0	0	0	0.457327	0	0	1.64e-05	0	0	2.29e-05	0	0	0	0.0358029	0	0.102715	0.183434	0.0022712	5.04e-05	0.0030765
HSM67VEG	0	0	0	0	0.161228	0	0	0.0002257	0	0.0019603	7.3e-05	0.0120131	0	0	0.146393	0	0.0191423	0.283834	0.0082717	0.0199722	0.0500626
HSM67VEI	0	0	0	0	0.0279538	0	0	3.69e-05	0	0.0916808	8.22e-05	0.0506133	0	0	0.105692	0	0.105892	0.494828	0.0019873	0.0017202	0
HSM67VEK	0	0	0	0	0.0151529	0	0	0	0	0.0223374	0	0.0306981	0	0	0.0954718	0	0.0347847	0.632618	0.0013689	0.0003393	0
HSM67VEM	0	0	0	0	0.036228	0	0	0	0	0.130599	2.34e-05	0.0583106	0	0	0.0998553	0	0.0222679	0.52151	0.0029	0.0001328	0.0009975
HSM67VEM_TR	0	0	0	0	0.0289864	0	0	0	0	0.0972769	0	0.0394493	0	0	0.114743	0	0.0220717	0.564855	0.0038059	0.0004093	0.0013437
HSM67VEO	0.0155501	0.0041826	0.098138	0	0.0028752	0	0.0138662	0.184764	0.0069083	0.0445365	7.15e-05	0.065303	0	0.0811144	0.238717	0.0139527	0.0243416	0.0851922	0.0041849	0	0.000201
HSM67VEQ	0.0457687	0.0103861	0.054634	0	0.0396009	0	0.0167277	0.0998192	0.0051991	0.0214844	0.0001175	0.0495042	5.6e-06	0.0738206	0.129492	0.0654695	0.0006596	0.0734427	0.0174279	0.0004465	0
HSM67VES	0.0286165	0.0239127	0.0759377	6.92e-05	0.0007165	6.85e-05	0.03588	0.169923	0.0070138	0.0555397	6.76e-05	0.0809648	0	0.05621	0.123372	0.0808743	0.013754	0.0692	0.0074868	0.0004974	0
HSM67VEU	0.0211787	0.0029777	0.0619851	0	0.0024657	0	0.0196808	0.112989	0.0063425	0.0459822	0.0001064	0.0864113	0	0.0784013	0.168276	0.0854234	0.0149586	0.130481	0.0109007	0	0.000252
HSM67VEW	0.0199317	0.0071401	0.0429711	0	0.0009989	0	0.0098862	0.116506	0.0046161	0.0477916	0.0002263	0.0687543	0	0.0863431	0.205823	0.0715721	0.0024986	0.0812555	0.0133629	0.0013484	0
HSM67VF3	0.107079	0	0	0	0	0	0.077787	0.527576	0	0.165578	0.0258618	0	0	0	0	0	0.0312384	0.0094259	0.0016121	3.8e-05	0
HSM67VF9	0.0082602	6.4e-05	0	0	0.404127	0.0084062	0.0001174	6.11e-05	0.0010511	0.0044361	0.166777	0.0170858	0	0	0	0	0	0.0001385	6.43e-05	0.176036	0
HSM67VFD	0	0	0	0	5.45e-05	0	0	3.11e-05	0	0	0.645191	0.34518	0	0	0	0	0	0.0001366	0	0	0
HSM67VFF	0	0	6.49e-05	0	0.332962	3.27e-05	0.0458184	0.0001184	0	0.0970718	0.147289	0.0027735	0	0	1.27e-05	0	0.031917	9.23e-05	0.0109805	0.0199575	0
HSM67VFH	0	0	0	0	0.0448666	1.7e-06	0.0073486	3.17e-05	0	0.0055888	0.0331138	0.0061238	0	0	0	0	0	0	2.05e-05	0.0383134	0
HSM67VFJ	0	0	0	0	0.249611	0	0.0422049	0	0	0.0366822	0.050864	0.0492638	0	0	0	0	0	0	0.0013219	0.104129	0
HSM67VFR	0	0	0	0	0	0	0.257811	0.164005	0	0.0001485	0.253915	0.194462	0	0	0.0574044	0	0	0	7.77e-05	0.0154333	0
HSM67VFX	0.0364444	0	0.0001888	0.0588171	1.38e-05	2.35e-05	0.0124788	0.0183219	0.0055179	0.0697309	0.062685	0.052198	0	0	0.0510874	0	0.0066318	0.305755	0.0485123	0.0103837	0.0029375
HSM67VFZ	0.0460016	0	0.0048558	0.16408	2.68e-05	4.2e-06	0.0243198	0.0521177	0.0068741	0.0775822	0.0648586	0.0905352	0	0.0023517	0.0443744	0	0.0003938	0.127462	0.0462092	0.0134219	0.0023122
HSM67VG8	0.0198773	0	4.75e-05	0.303248	0.0200713	3.03e-05	0.0108772	0.027534	0.0026455	0.295654	0.0213574	0.0422525	0	0.0384614	0.0063867	0	0.0004214	0.0210535	0.0165834	0.0033462	0.0017905
HSM67VGA	0.0632377	0	0.0070914	0.0510307	0.0006589	5.6e-05	0.0046523	0.0013222	0.0599287	0.0627189	0.0535664	0	0.0108823	0.070437	5.11e-05	0.0068428	0	0.109248	0.0149424	0.0005346	0.030039
HSM67VGC	0.0407635	0	0.0040314	0.020785	0.0002062	0	0.0040569	0.0211129	0.0153075	0.0406321	0.0317576	0	0.0282948	0.110164	5.2e-05	0.0133338	0	0.380884	0.0036998	0.0005824	0.0222172
HSM67VGG	0.0281743	0	0.0016829	0.125411	0.0015297	2.68e-05	0.0048267	0.0022777	0.0356898	0.0035249	0.0245797	0	0.0010946	0.041888	0	0.0080978	0	0.0612605	0.0175796	0.0016184	0.163099
HSM67VGK	0.0080376	0	0.0006357	0.0037637	0.0001169	0	0.0005587	0.0052609	0.0098168	0.0032146	0.0066989	0	0.53426	0.0352305	0	0.0046808	0	0.12195	0.006003	0	0.0016052
HSM67VGK_TR	0.0086932	0	0.0008016	0.005144	0	0	0.0006114	0.0059108	0.0107442	0.0032668	0.010256	0	0.549359	0.044983	0	0.0074985	0	0.0991852	0.0051287	0	0.0009512
HSM67VGY	0.052165	0	0.0259649	0	0.0177356	4.4e-06	0.0870855	0.0139374	0	0.250971	0	0.0417358	0	0	0.0221503	0.0005556	0	0.22576	0.0059906	0.0001501	0
HSM67VH1	0.0530458	0	0.0125964	0	0.0001662	0	0.0220602	0.0477183	0	0.0921184	0	0.0362611	0	0	0.0322551	4.03e-05	0.21373	0.337052	0.0036016	0	0
HSM67VHB	0.000687	0	0	0	0.296588	0.0005751	0.0640023	0.144087	0.0388156	0.0937752	0.0006443	0.0002239	0.0007259	0.0002317	0.0687204	0	0.0288932	0.0192482	0.0130322	0.000114	0.004601
HSM67VHD	0	0	0	0	0.155762	0	0.0417393	0.123796	0.0202325	0.106905	0	0	0	0	0.0262231	0	0.0068135	0.0244903	0.0215985	0.0003701	0.137206
HSM67VHF	2.25e-05	0	0.0004744	0	0.146993	0	0.0544109	0.249604	0.0516691	0.121236	3.16e-05	0.0001809	0	9.92e-05	0.0561246	0.0002091	0.0042365	0.0349637	0.0184367	0	0.0237149
HSM67VHH	0	0	0	0	0.275856	0	0.0335032	0.16061	0.0181853	0.0398711	1.51e-05	0	0	0	0.0616167	0	0.0019105	0.0094939	0.0192465	0	0.174579
HSM67VHJ	0.0004956	1.23e-05	0.0001078	0	0.349237	0	0.11651	0.133767	0.0471064	0.0536572	6.84e-05	8.3e-05	2.01e-05	0.0001485	0.023816	0.0001586	0.0462777	0.0178422	0.0099814	0	0.0026595
HSM67VHK	0.0004162	0	0.000917	0	0	0	0.206581	0.0014606	0	0.0004992	0.368771	0	0.0006723	0	0.0008765	0	0	0.0018957	0.0029361	0	0
HSM67VHQ	0.199026	0	2.8e-05	0	0.00663	0	0.0691283	0.000147	0	0.117294	0.217449	0.0529098	8.78e-05	0.0427206	0.0478891	0.0001923	3.62e-05	0.0942405	0.0032523	0	0
HSM67VHS	0.269102	0	0	0	0.0005409	0	0.0691767	0.0003059	0	0.0607908	0.251268	0.0444649	0.0001227	0.0868094	0.0246662	0.0020737	0	0.10828	0.0018065	0	0
HSM67VHW	0.151455	0	0	0	0.0019401	0	0.0634604	0	0	0.062484	0.237782	0.0909743	0	0.0703184	0.0075787	0.0006322	0	0.15649	0.0065304	0.0002226	0
HSM67VI1	0.120162	0	3.15e-05	0	0.0173044	0.0131973	0.0799289	0.0066966	0.000508	0.126794	0.22976	0.0648557	0.0004047	0.077003	0.0309294	0.0002599	0.0005991	0.064523	0.0112296	0.0015258	0
HSM67VI3	0.0255525	0	0.0026767	0	0	0	0.0268365	0.267983	0.007053	0.0247953	0.155252	0.0369611	3.6e-06	0.107286	0.0869312	0.0027731	0.000366	0.0422611	0.0376499	0	0.0222558
HSM67VI5	0.0297425	0	0.0013745	0	1.05e-05	3.57e-05	0.0331557	0.353303	0.0085037	0.0161669	0.0468031	0.0402647	3.62e-05	0.067097	0.0844113	0.0012267	0.0006582	0.021949	0.0227732	0.0001054	0.0431513
HSM67VI7	0.0263574	0	0.0041494	0	0	1.47e-05	0.0127442	0.372317	0.01231	0.0426336	0.0715984	0.0448409	0	0.0723053	0.0900585	0.0044466	0	0.0162665	0.0175214	0.0006999	0.0154489
HSM67VI9	0.0564478	0	0.0039084	0	0	0	0.0167501	0.346429	0.0094311	0.0662356	0.0793757	0.0344163	7.9e-06	0.0651176	0.0620431	0.0051098	0	0.0130272	0.0148243	0.0004189	0.0350754
HSM67VIB	0.0238389	0	0.0030362	0	0	0	0.0738365	0.400522	0.0108224	0.063476	0.0466933	0.0335352	2.65e-05	0.0928882	0.010774	0.001571	0.0017308	0.0406198	0.0354603	0.0004035	0.0003003
HSM67VID	0.0348408	0	0.0043613	0	0.004532	2.43e-05	0.0004697	0.0001094	0.0174953	0.0321969	0.0267464	0.0197096	0.552272	0.026522	8.89e-05	0.124719	0	0.0621954	0.0305264	0.0070186	0
HSM67VIF	0.0548095	0	0.0030159	0	0.0031758	0	0.0004023	0	0.0183488	0.0411044	0.0210098	0.0264884	0.522282	0.0388784	0.0010684	0.0204409	0	0.111687	0.0613237	0.0036574	0.0002325
HSM67VIL	0.010309	0	0.0045739	0.0002368	8e-06	9.55e-05	0.0008802	0.0007044	0.0078016	0.0212591	0.0354075	0.050278	0.765374	0.0001789	0.0022994	0	6.28e-05	0.0738889	0.0155284	0.0014278	0
HSM6XRQ8	0.0079006	0.0015676	0.0012251	0	1.18e-05	0.0456742	0.0042117	0.0035331	0	0.0021623	0.0472225	0.0042703	0.472312	0.005361	0.0036071	0.0015397	0	0.112185	0.0320497	0	0.0029642
HSM6XRQB	0.0629031	0	0	0	0	0.0384948	0.263809	0	0	0.0577087	0.0244976	0	0	0	0.0003351	0	0	0.0010575	0.0764692	0	0
HSM6XRQI	0.0390695	0	0	0	2.31e-05	0.0086176	0.13962	0	0	0.222161	0.155404	0	0	0	0	0	0.0093148	0	0.0479452	0	0
HSM6XRQK	0.0658634	0	4.13e-05	0	0	0.0345754	0.135507	0	0	0.284726	0.121878	0	0	0	0.0005327	0	0.0186044	0.0003857	0.0393665	0	0.00099
HSM6XRQM	0.0655344	4.23e-05	0.0288351	0	0.0078594	0.0356607	0.113143	0.0001428	0	0.15563	0.133645	0	0	0.133284	0.0029841	0	0.0191924	0.0020266	0.008019	0	5.87e-05
HSM6XRQO	0.0500109	0	0.0001212	0	0.0367591	0.078982	0.137817	0.0002264	0	0.135055	0.157408	0	0	0.065116	0.037775	0	0.0641728	0.0198879	0.0056185	0.0066959	0
HSM6XRQS	7.4e-06	0	1.9e-05	0	0.0517707	1.9e-05	0.121369	0.43191	0.10372	4.34e-05	0.0884717	0.148128	0	0	0.0209537	0	0	2.14e-05	0.0003003	0.0027959	0
HSM6XRQU	0	0	0	0	0.0429774	4.36e-05	0.0881511	0.49475	0.0717875	3.21e-05	0.107337	0.102706	0	0	0.0292678	0	0	0.0012907	0	0.0044296	0
HSM6XRQW	0	0	0	0	0.0266905	3.16e-05	0.0577405	0.622017	0.0133303	3.39e-05	0.135848	0.0806134	0	0	0.0289096	0	0	0.0010518	6.51e-05	0.0111126	0
HSM6XRQY	9.2e-06	0	0	0	0.111832	0	0.140924	0.4277	0.0371595	0	0.122408	0.0997996	0	0	0.015918	0	0	0.0064796	0.0002303	0.0034597	0
HSM6XRR3	4.3e-06	0	0	0	0.242194	2.27e-05	0.0638758	0.25444	0.0702501	0.021507	3.71e-05	0	0	0.0001161	0.0046007	5.6e-06	8.18e-05	0.0325195	0.0305112	0.0005857	0.017179
HSM6XRR5	0	0	0	0	0.000233	0.0739935	0.0211375	0.13389	0.0026322	0.0703431	0.0246794	0.0054218	0.0009844	0.0044241	0.089831	0.0321662	0	0.168524	0.0389217	0.0127201	0.001067
HSM6XRR7	0	0	0.0001575	0	0	0.0145609	0.0089355	0.300455	0.0187321	0.0410851	0.0331461	0.0038617	0	0.0087708	0.0799798	0.005912	0	0.161405	0.026422	0.0132866	0
HSM6XRRB	0	0	0.821418	0	0	1.86e-05	2.28e-05	3.54e-05	0	0	5.17e-05	0	0	0	0	0	0	2.86e-05	0.0025743	0	0
HSM6XRRD	0	0	2.52e-05	0	0	0.0446199	0.0100325	0.250602	0	0.0374772	0.0202436	0.0086512	0.037008	0.0084638	0.0546679	0.0031888	0	0.0573355	0.0069617	8.2e-05	0
HSM6XRRJ	0	0	0	0	0	0.368334	0.0823428	0.383904	0	5.2e-06	4.99e-05	0	0	0	0	0	0.0010611	0.0854918	0.000849	0.0006538	0
HSM6XRRV	0.0235322	0	0	0	0.0097147	0	0.0021024	0	0.0098562	0.0698946	0.102656	0.0138183	0	0.0405621	0.108714	0	0	0.179516	0.0144295	0.0529131	0
HSM6XRS2	0.0082998	0	0	0	0.0086201	0	0.0009342	0.0002934	0.0028571	0.0271053	0.0385927	0.0106619	0	0.0149686	0.0460515	0	0	0.0958245	0.0289897	0.0332477	0
HSM6XRS4	0	0	0	0	0	0	0	0	0	0	0.0002489	0	0	0	0	0	0	8.72e-05	0	0.0986282	0
HSM6XRS6	0	0	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	0.414291	0
HSM6XRSE	0.0294399	0	0.0001015	0	0.308011	0.0007741	0.01762	0.000632	0.0651127	0.0124872	0.0213476	0.00542	0	0.0051496	0.002244	0	0.0173042	0.0048138	0.0014392	0.0105354	0
HSM6XRSG	0	0	0	0	0	0	0	0.0001492	0	0.0002919	0.370927	0	0	0	0	0	0	0.0005004	0	0.393505	0.0003265
HSM6XRSI	0	0	0	0	0	0	0	4.99e-05	0	0	0.219488	0	0	0	0	0	0	0.0001723	0.0006535	0.529902	0
HSM6XRSN	0.23671	0	0	0	0.0181591	1.34e-05	0.0769715	8.29e-05	0	0.0594126	0.279595	0.0426404	0	0.0664584	0.0451969	0.00089	0.0164738	0.051195	0.0022729	0.0005921	0
HSM6XRST	0.248529	0	0	0	0.0624274	0	0.0943221	0	0	0.057261	0.179123	0.0424928	0	0.0125955	0.0279003	0	0	0.137032	0.0022284	0	0
HSM6XRSX	0.0348331	0	0.0009055	0.13962	0.0002223	0	0.0131941	0.0176728	0.0035329	0.0461255	0.0573946	0.0202673	0	0	0.029485	0	0.0011354	0.0773774	0.0822648	0.0790743	0.0126631
HSM6XRT8	0.0441712	0	0.00296	0.0312732	0.0001666	0	0.0006451	0.0050294	0.0445197	0.104374	0.0233519	0	0.0748745	0.0986223	5.6e-05	0.01383	0	0.170681	0.0052079	0	0.0298664
HSM6XRTG	0.0132714	0	0.0016014	0.0051294	7.35e-05	0	0.0001905	0.0038649	0.0200163	0.0232897	0.0120257	0	0.572981	0.0347454	0.0001002	0.0259959	0	0.195097	0.0114805	0	0.0034678
