feature	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.fragilis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Parabacteroides.merdae	Prevotella.copri	Alistipes.putredinis	Eubacterium.rectale	Eubacterium.siraeum	Roseburia.intestinalis	Faecalibacterium.prausnitzii	Subdoligranulum.unclassified	Escherichia.coli	Akkermansia.muciniphila
CSM79HR6	-3.6230923956585	-18.2834338608467	-3.44075751497985	-18.782078740052	-19.4380342458813	-19.2776077026074	-1.34556085089413	-19.9786304014895	-19.1569825732931	-19.5700576575035	-14.020658690118	-17.9620589036327	-19.6661795210308	-17.8961542934108	-11.1085314461433	-19.4080185362601	-18.4096126936759	-2.58750683658577	-1.91153187846856	-10.8292437060749	-18.9633046776506
CSM79HR8	-7.39325388048746	-18.2834338608467	-19.4037146125444	-12.3654085973033	-19.4380342458813	-19.2776077026074	-3.05761541121101	-19.9786304014895	-19.1569825732931	-1.66764725698705	-2.08629765692815	-4.61702896596518	-19.6661795210308	-17.8961542934108	-3.05675937285666	-3.70371186565109	-18.4096126936759	-4.14997346713738	-7.63836273308814	-15.876377910962	-5.35227475064511
CSM79HRC	-5.90664327886966	-18.2834338608467	-19.4037146125444	-18.782078740052	-19.4380342458813	-19.2776077026074	-3.06496389255253	-19.9786304014895	-19.1569825732931	-12.9792156521531	-2.67290046842447	-4.4419074393496	-19.6661795210308	-17.8961542934108	-2.42994197256256	-2.7105809116432	-18.4096126936759	-1.78849898944064	-5.09030481054335	-15.876377910962	-8.07010234997837
CSM79HRE	-4.08627345035648	-18.2834338608467	-19.4037146125444	-18.782078740052	-19.4380342458813	-13.7481957957012	-1.65848816188418	-19.9786304014895	-19.1569825732931	-11.1652218480735	-2.0249579683112	-4.62443350357897	-19.6661795210308	-17.8961542934108	-3.85914318308835	-7.93616438643408	-18.4096126936759	-2.03341809497507	-5.62054034791138	-15.876377910962	-18.9633046776506
CSM79HRG	-7.94084260816492	-18.2834338608467	-19.4037146125444	-18.782078740052	-19.4380342458813	-19.2776077026074	-2.21016875733867	-19.9786304014895	-19.1569825732931	-19.5700576575035	-2.83494174103792	-5.31608041084903	-19.6661795210308	-17.8961542934108	-2.48344613086767	-2.04367018942805	-18.4096126936759	-2.50022344473133	-5.92883975851963	-15.876377910962	-14.5654414367169
CSM7KOJE	-18.6045910938922	-18.2834338608467	-19.4037146125444	-18.782078740052	-19.4380342458813	-19.2776077026074	-19.0813179960903	-19.9786304014895	-19.1569825732931	-19.5700576575035	-19.0633484534383	-17.9620589036327	-19.6661795210308	-17.8961542934108	-18.4935756725152	-19.4080185362601	-18.4096126936759	-18.6516873321745	-15.1871830259024	0	-18.9633046776506
CSM7KOJG	-18.6045910938922	-18.2834338608467	-12.9673271941784	-18.782078740052	-19.4380342458813	-19.2776077026074	-19.0813179960903	-13.2739885324125	-19.1569825732931	-11.1999879509687	-10.3075969250553	-17.9620589036327	-3.93411900000007	-17.8961542934108	-7.6090267096261	-19.4080185362601	-18.4096126936759	-8.64182237874605	-10.9096618534672	-0.112483672611215	-18.9633046776506
CSM7KOJO	-18.6045910938922	-18.2834338608467	-19.4037146125444	-18.782078740052	-19.4380342458813	-19.2776077026074	-19.0813179960903	-19.9786304014895	-19.1569825732931	-19.5700576575035	-11.9002468678328	-17.9620589036327	-19.6661795210308	-17.8961542934108	-18.4935756725152	-19.4080185362601	-18.4096126936759	-18.6516873321745	-15.1871830259024	-0.000377485341600397	-18.9633046776506
CSM7KOJQ	-3.96375279384818	-4.13354373147353	-1.62251053509841	-18.782078740052	-15.692487047307	-19.2776077026074	-3.88720761954091	-19.9786304014895	-5.36608732457829	-1.18437500528286	-19.0633484534383	-17.9620589036327	-19.6661795210308	-17.8961542934108	-18.4935756725152	-19.4080185362601	-7.34428652602844	-18.6516873321745	-5.95241592752589	-15.876377910962	-18.9633046776506
CSM7KOJS	-5.58878719811987	-3.85911239116381	-2.75938603915979	-18.782078740052	-19.4380342458813	-19.2776077026074	-2.71259508422603	-19.9786304014895	-6.58275978416234	-0.780381436351456	-19.0633484534383	-17.9620589036327	-19.6661795210308	-17.8961542934108	-8.16052937062109	-19.4080185362601	-8.24112998856654	-18.6516873321745	-6.55670112280943	-15.876377910962	-18.9633046776506
CSM7KOJU	-4.97792042245366	-4.82669213612095	-3.08215810989621	-18.782078740052	-19.4380342458813	-19.2776077026074	-3.70149489347773	-15.0232739419224	-6.59423903460097	-0.503459016091032	-19.0633484534383	-17.9620589036327	-19.6661795210308	-17.8961542934108	-8.39349585969065	-11.9612835728172	-7.81817746860469	-18.6516873321745	-6.09461486993952	-15.876377910962	-18.9633046776506
CSM7KOJW	-3.82600889282945	-2.80807504014519	-1.79922220392473	-18.782078740052	-19.4380342458813	-19.2776077026074	-2.52794724884621	-19.9786304014895	-5.933446669185	-1.99411314900584	-19.0633484534383	-17.9620589036327	-19.6661795210308	-17.8961542934108	-5.16041837142129	-19.4080185362601	-9.57351230225491	-18.6516873321745	-5.09149056930457	-15.876377910962	-18.9633046776506
CSM7KOJY	-4.812968698333	-3.1757482157612	-2.66178012787304	-18.782078740052	-19.4380342458813	-19.2776077026074	-3.26615810089007	-8.42122511753434	-6.03983951208305	-0.883087249813969	-9.74996910718226	-10.6020996090351	-19.6661795210308	-17.8961542934108	-9.07070564898894	-19.4080185362601	-10.8556585718229	-18.6516873321745	-5.1966224250794	-15.876377910962	-18.9633046776506
CSM7KOK1	-4.11791471583457	-4.14533422141772	-2.1517393766373	-17.327023816279	-15.4394985455374	-19.2776077026074	-3.72758513349146	-19.9786304014895	-5.74384700392479	-0.908248819947107	-14.9765265691949	-17.9620589036327	-19.6661795210308	-17.8961542934108	-8.85226331670224	-19.4080185362601	-9.08527895133887	-5.3506888239183	-7.55953453495166	-15.876377910962	-18.9633046776506
CSM7KOK5	-4.21384207677097	-18.2834338608467	-5.58930217844994	-18.782078740052	-7.48935069522851	-19.2776077026074	-1.80527582555377	-2.46684648556042	-3.37870999246219	-3.05181252232793	-4.45150114051974	-6.06090807297899	-19.6661795210308	-5.00336925074614	-5.87863381646339	-19.4080185362601	-18.4096126936759	-3.43679018909418	-4.85809339003106	-11.4971873325445	-18.9633046776506
CSM7KOK7	-3.70624627535874	-18.2834338608467	-5.88010459635336	-18.782078740052	-6.47497507413089	-19.2776077026074	-3.43339041388647	-19.9786304014895	-3.11013187179549	-2.05756752115535	-4.59621668300464	-17.9620589036327	-19.6661795210308	-3.69412822996081	-18.4935756725152	-19.4080185362601	-18.4096126936759	-1.94092754584196	-3.88866322363423	-15.876377910962	-18.9633046776506
CSM7KOKB	-3.15303046404639	-18.2834338608467	-5.80697529571275	-18.782078740052	-5.78277100518783	-19.2776077026074	-1.97090489184392	-7.97156720180316	-3.6077770726417	-2.26848458754328	-4.22729361292434	-17.9620589036327	-19.6661795210308	-4.62645126086528	-11.9640963416978	-19.4080185362601	-18.4096126936759	-2.28539372637494	-8.28153238819974	-11.1670617858504	-18.9633046776506
CSM7KOKD	-3.47417596977729	-18.2834338608467	-6.05088854696747	-18.782078740052	-3.67722242273104	-19.2776077026074	-2.58256704329795	-19.9786304014895	-2.47057684076221	-2.08747141528547	-4.78075763541773	-17.9620589036327	-19.6661795210308	-3.48989627434761	-18.4935756725152	-19.4080185362601	-18.4096126936759	-3.50052697110557	-5.61804600179202	-15.876377910962	-18.9633046776506
CSM7KOKF	-2.6624288287002	-11.9243158195842	-14.6132007101845	-18.782078740052	-19.4380342458813	-19.2776077026074	-7.0453150358934	-2.11200855229683	-4.68390941998399	-3.87586259313264	-2.11104111988918	-4.81516099924848	-19.6661795210308	-4.25773133148342	-3.52263736560585	-6.42121848078196	-18.4096126936759	-3.84364138236177	-6.92646675608695	-15.876377910962	-18.9633046776506
CSM7KOKJ	-3.74872814314518	-18.2834338608467	-9.76690592166219	-18.782078740052	-11.5189595994936	-19.2776077026074	-6.81875139041806	-1.5665020086013	-6.87144864124014	-3.56746454749052	-1.92831556381	-7.75613583740634	-19.6661795210308	-7.62472359764247	-6.01315715238133	-19.4080185362601	-18.4096126936759	-2.41050492704404	-6.83748734769875	-15.876377910962	-18.9633046776506
CSM7KOKN	-3.18382611390208	-11.2157877888412	-19.4037146125444	-18.782078740052	-19.4380342458813	-12.8739835574158	-7.14741129007423	-1.54441907867425	-4.95099445824263	-3.19914842420086	-2.5938202066742	-6.02854871181484	-19.6661795210308	-5.32422324179815	-3.35932917079903	-5.71490044817191	-18.4096126936759	-3.82105986745972	-7.60351218023948	-15.876377910962	-18.9633046776506
CSM7KOKR	-18.6045910938922	-4.40700947890705	-19.4037146125444	-18.782078740052	-10.0649471895113	-2.29285934705966	-7.14151695334437	-3.33304682155298	-6.09412288710387	-2.40505510237849	-3.96223588112429	-17.9620589036327	-19.6661795210308	-17.8961542934108	-5.08270656788121	-19.4080185362601	-6.16490764812391	-2.04755487635016	-7.56854092758387	-3.70429274193684	-7.23872782390011
CSM7KOKT	-18.6045910938922	-4.37869394777914	-19.4037146125444	-18.782078740052	-8.23647512443617	-2.12002888640351	-6.35019175832137	-2.39721476621422	-5.20238017545637	-2.10859931607778	-4.25078139605746	-17.9620589036327	-19.6661795210308	-17.8961542934108	-6.98459344897456	-19.4080185362601	-5.81060810717498	-3.59627540827298	-9.80392579307336	-3.38973007798555	-18.9633046776506
CSM7KOKZ	-18.6045910938922	-4.91323285279139	-19.4037146125444	-18.782078740052	-9.95080817585939	-1.14968898804675	-4.74609104618906	-2.86088826249512	-6.40584775565688	-3.93613515696502	-2.73490968605829	-17.9620589036327	-19.6661795210308	-17.8961542934108	-4.99617428118234	-13.54161955508	-5.04249320487279	-4.55096060177889	-7.58954018570523	-9.58270965110165	-9.03175850959957
CSM7KOL2	-18.6045910938922	-4.95434792629996	-19.4037146125444	-18.782078740052	-11.0198183958705	-1.11000464087853	-4.18848732185772	-3.25945150086964	-5.84334790255613	-4.4858646714512	-3.11549300670035	-17.9620589036327	-19.6661795210308	-17.8961542934108	-7.95536988773826	-12.8741446574236	-3.91954795238667	-3.45467246059845	-7.73896090033796	-12.5382499250443	-10.0168610425134
CSM7KOL4	-4.39294195278503	-4.33422651299403	-15.2112707332059	-18.782078740052	-19.4380342458813	-19.2776077026074	-11.5394686125672	-8.04346578363796	-3.2815479600391	-2.93697981977195	-1.8408797701341	-7.82958486215703	-19.6661795210308	-3.76922011221164	-8.06542273129672	-3.73853293301738	-11.1264272326534	-4.0479868071179	-2.56737482219824	-15.876377910962	-13.3014172891785
CSM7KOLA	-3.60418356006882	-4.30502639511998	-16.1002507687939	-18.782078740052	-19.4380342458813	-19.2776077026074	-10.9882149792407	-4.66120598568642	-5.90956293245475	-3.2519602019044	-2.33944803918267	-8.27252165692732	-19.6661795210308	-4.10900486136527	-5.50598397358825	-8.31102010644733	-2.76737998714104	-1.9922844072819	-5.52064280035001	-9.26411660514559	-18.9633046776506
CSM7KOLE	-4.45739997506971	-5.50447278747277	-11.0950150936836	-18.782078740052	-19.4380342458813	-19.2776077026074	-10.1340291226888	-4.46613171390004	-5.18136204137339	-5.55536048760189	-1.48704247127475	-7.18500499937348	-19.6661795210308	-2.83954858213138	-4.68963263860577	-6.56826747391129	-2.89721145782908	-2.96525231296369	-5.52114013718971	-11.3781608953379	-18.9633046776506
CSM7KOLK	-4.40984435923117	-18.2834338608467	-3.53985562463335	-18.782078740052	-6.44685227941645	-19.2776077026074	-6.44926164281438	-2.32943036279276	-8.18754885704023	-2.33136137477214	-12.5350270353325	-5.27878457676699	-19.6661795210308	-4.92891692039728	-18.4935756725152	-1.67785811309582	-6.9731840398214	-5.11209473481671	-4.93498939920397	-15.876377910962	-8.88565558004864
CSM7KOLM	-4.63517881590805	-18.2834338608467	-4.04623886508285	-18.782078740052	-5.60716859498645	-19.2776077026074	-8.34861968762867	-2.64552519040154	-6.10941553921811	-0.890029768484852	-15.4722450697117	-6.55683631395657	-19.6661795210308	-3.59695068486297	-18.4935756725152	-11.5646958596015	-8.30424274638095	-4.4911714572085	-5.69871065821188	-15.876377910962	-9.64961967616615
CSM7KOLY	-18.6045910938922	-18.2834338608467	-19.4037146125444	-18.782078740052	-1.28120735028734	-19.2776077026074	-4.64743841423677	-19.9786304014895	-19.1569825732931	-18.5700576575035	-15.7799807268777	-17.9620589036327	-19.6661795210308	-1.95717476557799	-2.79861547390559	-19.4080185362601	-3.47216098438676	-4.44865230267532	-6.90983886896786	-15.876377910962	-8.31129535192549
CSM7KOMB	-4.19155924793051	-5.53778407421381	-4.53268662826476	-18.782078740052	-1.93424643901015	-10.0878286785113	-4.07475416619215	-7.598627448647	-5.66275535686937	-3.80262394944824	-6.29624860919485	-17.9620589036327	-19.6661795210308	-7.66188030226126	-7.43841407131398	-19.4080185362601	-8.66613021449662	-3.93038225162576	-6.77583674652464	-1.46926808745546	-11.7619053026411
CSM7KOMH	-18.6045910938922	-18.2834338608467	-19.4037146125444	-18.782078740052	-1.89874013653318	-19.2776077026074	-0.549186863854393	-19.9786304014895	-19.1569825732931	-17.1250362898654	-14.8898198281714	-17.9620589036327	-19.6661795210308	-17.8961542934108	-18.4935756725152	-19.4080185362601	-18.4096126936759	-14.3091193543044	-6.02712761789491	-4.92164367497433	-18.9633046776506
